transaction_id,customer_id,product_category,amount,quantity,payment_method,transaction_date
502684,102638,Home,1637.42,4,Wallet,2022-06-02
502685,103090,Sports,243.37,3,Netbanking,2022-06-20
502686,101312,Books,565.44,3,Card,2021-08-13
502687,104382,Sports,343.05,1,UPI,2022-07-26
502688,100112,Sports,468.01,4,Card,2024-09-15
502689,102756,Groceries,456.88,3,Card,2022-01-03
502690,101893,Electronics,4526.83,1,UPI,2024-03-11
502691,103033,Electronics,1714.57,2,Cash,2024-05-07
502692,101786,Clothing,1867.24,3,Cash,2023-10-20
502693,103574,Home,439.92,2,UPI,2023-11-26
502694,100094,Home,50.63,3,Card,2022-04-11
502695,101987,Books,121.9,3,Card,2022-07-26
502696,104153,Groceries,1016.24,3,Card,2022-03-14
502697,101230,Home,453.38,2,Wallet,2023-01-27
502698,100245,Beauty,307.25,4,UPI,2022-08-14
502699,102466,Clothing,111.1,2,UPI,2023-05-31
502700,104867,Clothing,2553.82,1,Netbanking,2021-07-10
502701,100299,Toys,1149.93,4,UPI,2021-04-07
502702,100326,Home,186.3,2,UPI,2022-05-19
502703,102984,Beauty,1794.99,2,Card,2024-10-22
502704,101230,Toys,1741.85,1,Card,2023-06-07
502705,102010,Home,459.98,2,Cash,2021-05-30
502706,104147,Electronics,300.54,4,Card,2021-02-12
502707,100963,Beauty,2068.29,2,Netbanking,2024-08-13
502708,103583,Beauty,529.79,4,Netbanking,2023-07-02
502709,102506,Electronics,2306.14,1,Netbanking,2021-11-15
502710,104530,Clothing,103.56,4,Card,2021-08-06
502711,104853,Clothing,880.07,2,Card,2022-05-03
502712,102411,Beauty,287.55,1,Card,2021-05-26
502713,102923,Groceries,1387.85,4,Netbanking,2021-11-24
502714,103723,Clothing,7109.68,4,Cash,2021-09-16
502715,101569,Home,688.28,3,Card,2022-07-20
502716,101109,Clothing,176.85,3,Card,2021-04-29
502717,104808,Books,508.7,2,Cash,2024-03-11
502718,102137,Books,2715.28,3,Card,2021-10-17
502719,100004,Electronics,1791.7,2,Wallet,2021-08-13
502720,104191,Groceries,367.09,1,Card,2023-06-13
502721,103008,Electronics,3734.51,4,Wallet,2024-06-06
502722,100827,Clothing,1218.03,1,Card,2023-01-23
502723,100132,Home,270.78,1,Card,2024-07-04
502724,101435,Clothing,1069.26,3,Card,2021-09-02
502725,104641,Electronics,770.19,4,Cash,2021-06-25
502726,104666,Groceries,2105.74,1,Card,2024-10-10
502727,101524,Groceries,556.21,4,UPI,2022-06-06
502728,104179,Clothing,2545.12,4,Card,2024-03-08
502729,102185,Sports,2055.39,1,Wallet,2021-04-29
502730,103286,Groceries,1397.25,4,Card,2021-09-16
502731,101655,Electronics,409.07,2,Card,2022-07-25
502732,102558,Beauty,4271.13,4,Card,2024-04-30
502733,101447,Beauty,1004.66,2,UPI,2023-08-01
502734,100286,Groceries,2906.84,2,Card,2024-02-28
502735,100669,Clothing,341.6,2,Card,2021-06-07
502736,101433,Electronics,4966.46,1,Netbanking,2021-09-18
502737,104866,Groceries,2081.77,2,Card,2022-01-25
502738,104813,Sports,3626.47,4,Card,2022-10-07
502739,104134,Groceries,336.47,3,Card,2021-05-12
502740,101137,Home,725.93,3,Card,2022-02-12
502741,102184,Toys,173.28,3,Card,2024-03-22
502742,102175,Sports,226.77,2,Netbanking,2021-10-09
502743,101908,Clothing,450.82,1,Card,2022-07-21
502744,100207,Groceries,3684.54,2,UPI,2023-02-07
502745,102641,Groceries,1370.23,3,Card,2021-02-15
502746,100341,Sports,503.36,4,UPI,2022-11-17
502747,104000,Electronics,3759.99,2,Wallet,2024-08-15
502748,103456,Electronics,1665.25,3,Card,2021-01-21
502749,101747,Electronics,2899.92,4,Card,2023-09-24
502750,103240,Groceries,3194.39,1,Card,2024-04-03
502751,101139,Home,1717.25,4,Cash,2021-09-25
502752,101306,Beauty,384.28,1,Card,2021-04-11
502753,101543,Books,6866.88,4,Wallet,2022-10-23
502754,103977,Sports,521.81,1,Card,2022-10-15
502755,101028,Electronics,1386.61,1,Card,2024-10-28
502756,102787,Groceries,2285.74,1,Card,2021-02-02
502757,100969,Electronics,281.07,2,Card,2021-08-24
502758,101403,Electronics,1176.99,4,UPI,2021-07-17
502759,101152,Home,614.34,1,UPI,2022-05-22
502760,103231,Toys,386.12,4,UPI,2023-01-17
502761,102607,Sports,64.21,2,UPI,2021-11-28
502762,103597,Beauty,2516.63,3,Netbanking,2022-05-01
502763,101078,Clothing,225.25,3,Netbanking,2021-04-30
502764,100039,Clothing,2575.63,1,Card,2021-06-07
502765,103411,Toys,1151.62,2,Card,2023-11-27
502766,100542,Sports,1214.44,4,Card,2023-04-30
502767,101213,Clothing,2166.87,1,Card,2021-05-24
502768,101502,Groceries,904.65,3,UPI,2022-10-03
502769,103728,Electronics,580.46,2,UPI,2022-11-24
502770,103133,Beauty,229.32,3,UPI,2023-11-18
502771,100904,Groceries,1063.92,2,UPI,2023-08-07
502772,103000,Clothing,1016.68,3,Card,2023-01-24
502773,103529,Home,467.59,1,Card,2023-05-25
502774,101915,Sports,1149.72,1,UPI,2024-06-21
502775,101211,Electronics,744.43,1,Card,2024-07-13
502776,103400,Electronics,2014.97,3,Netbanking,2021-02-20
502777,103063,Sports,1033.78,4,Card,2021-04-19
502778,100368,Clothing,3305.89,3,UPI,2024-11-22
502779,103351,Groceries,925.73,3,Wallet,2024-09-20
502780,102434,Books,2671.71,4,Card,2021-05-14
502781,103761,Beauty,932.08,1,Card,2021-03-21
502782,100930,Home,1029.83,3,Card,2023-10-04
502783,101276,Sports,598.38,3,Card,2021-12-04
502784,102685,Groceries,663.33,1,Netbanking,2022-03-08
502785,102389,Books,3295.49,3,Card,2023-06-07
502786,101904,Books,353.21,4,Card,2024-08-05
502787,103725,Home,205.39,2,UPI,2021-04-12
502788,102804,Home,2177.84,3,Card,2021-11-27
502789,103538,Sports,1082.21,4,UPI,2022-01-11
502790,100738,Home,451.98,1,Card,2021-08-19
502791,103641,Clothing,729.61,2,Card,2023-02-03
502792,102279,Clothing,943.09,1,Card,2024-09-06
502793,100156,Groceries,1126.2,1,Card,2022-02-28
502794,101147,Clothing,2114.79,1,Cash,2023-11-15
502795,100117,Clothing,651.75,2,Card,2022-07-23
502796,102259,Groceries,1404.28,4,Card,2022-02-20
502797,101607,Beauty,2210.48,4,Card,2021-10-29
502798,104931,Clothing,2277.74,4,Card,2024-01-29
502799,104368,Home,402.03,4,UPI,2024-11-12
502800,104121,Groceries,567.26,2,Card,2021-04-29
502801,102491,Clothing,1134.36,1,Card,2021-11-27
502802,104026,Sports,2653.47,3,Card,2022-10-24
502803,101311,Clothing,1925.33,2,Card,2021-12-25
502804,102781,Home,1102.38,1,Card,2024-02-24
502805,101937,Sports,4992.39,3,UPI,2021-10-16
502806,100843,Groceries,743.61,1,Cash,2022-07-07
502807,100339,Groceries,2267.62,4,Card,2022-03-16
502808,102762,Electronics,2097.27,2,Card,2022-07-29
502809,100469,Home,2913.66,2,Netbanking,2022-12-18
502810,103577,Sports,5325.68,3,Card,2024-09-26
502811,104603,Home,871.49,2,Card,2024-05-12
502812,100791,Groceries,311.23,1,Card,2024-04-17
502813,102324,Groceries,791.41,1,UPI,2021-12-12
502814,103689,Groceries,2358.03,3,Card,2023-10-12
502815,101409,Electronics,2220.25,3,Card,2023-10-10
502816,104602,Clothing,541.31,3,UPI,2023-04-13
502817,104450,Groceries,108.15,3,UPI,2021-04-15
502818,100495,Sports,905.63,4,UPI,2021-11-09
502819,100124,Books,821.18,1,UPI,2021-03-27
502820,104867,Electronics,157.6,1,Card,2024-09-13
502821,104769,Toys,1951.05,1,Card,2024-06-28
502822,102078,Home,450.2,1,Card,2022-04-27
502823,100233,Beauty,1295.31,4,Cash,2023-04-30
502824,103098,Groceries,178.42,3,UPI,2023-10-25
502825,101444,Toys,2415.38,2,Netbanking,2024-04-22
502826,104683,Books,1663.14,1,Wallet,2021-10-27
502827,103968,Toys,640.06,2,Netbanking,2022-06-12
502828,103256,Beauty,1241.45,4,UPI,2022-08-29
502829,101398,Electronics,299.1,4,UPI,2023-07-16
502830,103502,Groceries,5123.93,3,Card,2024-03-25
502831,101424,Toys,1958.2,4,Wallet,2024-12-28
502832,100172,Groceries,1916.74,3,UPI,2024-10-12
502833,102527,Groceries,249.8,2,Card,2023-12-01
502834,102434,Electronics,71.47,4,Card,2022-10-11
502835,103815,Home,1106.45,3,Netbanking,2024-07-05
502836,104352,Home,236.75,2,Card,2024-10-21
502837,101752,Books,1869.32,1,Card,2022-07-09
502838,102225,Toys,695.58,3,Card,2023-12-26
502839,102323,Clothing,546.07,3,Netbanking,2024-05-16
502840,101598,Home,141.8,2,Card,2021-09-02
502841,103711,Clothing,6695.44,2,Netbanking,2024-06-20
502842,102590,Electronics,3798.57,2,Netbanking,2022-08-12
502843,104568,Beauty,219.32,2,Cash,2023-01-01
502844,103262,Clothing,535.62,2,UPI,2024-11-05
502845,101036,Clothing,644.71,3,UPI,2024-05-31
502846,100809,Electronics,472.54,2,Card,2023-11-11
502847,101836,Home,3320.27,1,Card,2021-05-27
502848,101723,Groceries,1583.32,2,UPI,2024-10-23
502849,101991,Groceries,3796.0,4,Card,2021-11-09
502850,100898,Beauty,2540.59,3,Card,2021-11-12
502851,104872,Groceries,1735.55,1,Card,2022-02-07
502852,100696,Clothing,1482.7,3,Card,2021-05-06
502853,103276,Beauty,2463.35,4,Cash,2023-04-15
502854,100060,Beauty,1432.99,2,UPI,2022-05-11
502855,101989,Beauty,300.97,3,UPI,2023-09-08
502856,101515,Toys,1303.38,3,Card,2023-01-14
502857,101881,Electronics,918.33,2,Card,2022-12-01
502858,102474,Toys,4863.86,3,Card,2021-02-14
502859,103012,Electronics,905.94,3,Card,2024-09-16
502860,102913,Groceries,97.06,3,UPI,2023-04-16
502861,103152,Electronics,418.14,4,Card,2023-08-22
502862,104236,Toys,3042.23,4,Card,2023-06-30
502863,104442,Clothing,3985.51,4,Card,2023-05-10
502864,103681,Groceries,1614.55,1,Card,2024-01-01
502865,100374,Groceries,120.25,3,Netbanking,2022-12-29
502866,104792,Groceries,78.59,2,Netbanking,2021-04-08
502867,104727,Home,833.78,2,Card,2024-07-18
502868,103545,Electronics,9678.12,3,Card,2024-12-01
502869,102567,Home,2491.79,2,Wallet,2024-01-20
502870,101230,Beauty,3295.6,1,Netbanking,2021-04-27
502871,103777,Home,1222.34,2,Card,2023-09-22
502872,104402,Beauty,2401.86,4,Card,2023-12-03
502873,103343,Groceries,512.26,4,Card,2021-03-12
502874,103146,Electronics,83.29,4,UPI,2024-03-13
502875,100943,Sports,3054.92,4,Card,2024-09-27
502876,101773,Beauty,345.74,2,UPI,2023-01-28
502877,103606,Clothing,1614.49,3,Netbanking,2023-03-07
502878,100080,Beauty,1340.93,1,Netbanking,2023-04-19
502879,103197,Clothing,256.6,1,Card,2022-12-27
502880,103832,Groceries,311.46,2,Card,2021-04-17
502881,101657,Clothing,528.91,2,Netbanking,2022-01-21
502882,100359,Groceries,1747.29,4,Card,2022-04-01
502883,104090,Clothing,98.04,3,Netbanking,2023-02-14
502884,100682,Electronics,677.21,4,Card,2021-10-21
502885,101832,Groceries,1362.76,3,Wallet,2021-06-25
502886,103520,Beauty,275.72,4,Card,2024-02-05
502887,104081,Electronics,202.61,1,Card,2024-01-15
502888,104333,Groceries,643.57,3,UPI,2024-06-04
502889,102623,Books,455.19,1,Cash,2022-08-17
502890,102354,Home,1306.69,4,Card,2021-11-25
502891,104256,Home,4240.73,1,Card,2024-06-18
502892,102787,Beauty,55.37,2,UPI,2023-10-23
502893,102881,Clothing,2842.01,1,Netbanking,2024-06-28
502894,102139,Groceries,731.35,1,Card,2021-02-11
502895,101841,Clothing,1358.8,4,Card,2024-12-20
502896,102387,Sports,2334.79,1,Card,2021-03-22
502897,101812,Beauty,1072.46,1,Card,2022-05-03
502898,101702,Groceries,172.85,2,Card,2023-07-05
502899,104965,Groceries,231.82,3,Card,2021-09-19
502900,101663,Groceries,1918.67,3,UPI,2024-11-19
502901,101268,Home,362.23,1,UPI,2022-12-10
502902,101751,Groceries,1060.08,3,UPI,2024-06-25
502903,102965,Toys,720.51,3,Card,2024-09-15
502904,104555,Books,484.26,1,UPI,2023-09-20
502905,103930,Sports,1905.57,4,UPI,2023-03-19
502906,104222,Books,1626.62,1,Cash,2022-07-02
502907,104312,Groceries,1296.52,3,Card,2022-09-07
502908,104600,Beauty,609.54,2,Card,2023-08-05
502909,101149,Sports,358.15,3,UPI,2023-03-26
502910,102266,Groceries,920.54,4,Card,2021-04-08
502911,101899,Groceries,2088.61,1,Wallet,2024-03-14
502912,101879,Clothing,1078.68,3,UPI,2023-03-05
502913,103271,Beauty,4263.47,3,Netbanking,2021-05-07
502914,101973,Beauty,68.67,2,UPI,2024-08-20
502915,103089,Home,7736.04,4,Card,2023-03-06
502916,101883,Sports,1460.89,3,Card,2022-08-02
502917,101524,Groceries,2195.37,3,UPI,2024-11-03
502918,101747,Sports,539.48,1,Card,2024-03-16
502919,104006,Home,901.96,4,UPI,2023-04-20
502920,103018,Groceries,1963.4,2,Netbanking,2024-01-10
502921,104859,Books,1765.79,3,Card,2024-06-19
502922,104159,Clothing,537.82,4,Card,2022-08-06
502923,102416,Beauty,520.6,4,Cash,2022-07-02
502924,101191,Clothing,1354.53,4,Card,2021-03-08
502925,103376,Toys,3305.54,4,Card,2022-11-13
502926,103626,Electronics,743.18,3,Card,2022-08-02
502927,102291,Clothing,572.38,4,UPI,2023-04-17
502928,101126,Electronics,2750.98,1,Wallet,2024-12-27
502929,102757,Groceries,1428.84,1,Card,2024-08-18
502930,101247,Groceries,639.77,2,Wallet,2023-04-04
502931,104698,Clothing,120.78,2,Card,2024-10-30
502932,103145,Beauty,1583.96,4,UPI,2022-07-29
502933,101436,Clothing,572.28,2,Card,2024-01-07
502934,101061,Home,137.82,4,Card,2021-01-30
502935,103568,Toys,1186.99,1,Cash,2024-10-07
502936,103525,Sports,518.11,1,Card,2023-02-02
502937,102996,Electronics,545.82,1,Card,2023-04-11
502938,103080,Groceries,832.8,1,UPI,2024-02-13
502939,103033,Electronics,1566.78,2,Card,2024-09-17
502940,101786,Electronics,438.1,2,Card,2023-01-01
502941,104686,Groceries,151.29,4,Wallet,2024-03-23
502942,102380,Sports,712.86,2,UPI,2022-06-19
502943,100094,Groceries,117.79,1,Card,2022-01-04
502944,101729,Groceries,1483.89,1,Wallet,2024-10-13
502945,100619,Groceries,3890.17,4,Card,2021-10-29
502946,101802,Home,1340.2,1,Netbanking,2023-07-06
502947,103052,Toys,436.55,1,Card,2021-11-03
502948,100108,Books,290.64,4,Card,2023-12-23
502949,104374,Home,367.98,4,Card,2023-04-17
502950,103060,Clothing,350.63,3,UPI,2024-07-23
502951,101459,Sports,501.96,2,UPI,2022-05-26
502952,101525,Home,172.9,2,Card,2023-10-15
502953,102294,Clothing,2762.8,4,Card,2023-06-06
502954,101222,Sports,2646.65,3,UPI,2023-07-27
502955,100017,Clothing,1196.15,2,Cash,2022-01-22
502956,100121,Books,126.7,1,UPI,2023-03-06
502957,101772,Electronics,2005.57,4,Card,2023-05-09
502958,100584,Clothing,126.54,4,UPI,2022-04-03
502959,100106,Groceries,185.02,2,UPI,2024-12-02
502960,104314,Beauty,522.18,1,Card,2024-11-10
502961,101347,Groceries,727.64,1,UPI,2024-11-14
502962,102501,Clothing,574.14,4,Card,2024-06-06
502963,100875,Sports,266.72,4,Card,2024-06-04
502964,100212,Home,192.72,1,UPI,2024-09-12
502965,103718,Clothing,2404.33,4,UPI,2024-09-20
502966,100586,Clothing,591.52,3,Wallet,2021-10-04
502967,100117,Sports,346.0,2,Card,2021-08-18
502968,102935,Home,850.96,1,UPI,2024-03-26
502969,100062,Beauty,95.02,2,Card,2021-01-13
502970,102152,Sports,1150.39,3,UPI,2021-07-16
502971,101423,Electronics,392.8,4,Card,2022-09-07
502972,101572,Home,1144.15,2,Card,2021-04-13
502973,100017,Electronics,1192.69,2,Card,2024-04-08
502974,104807,Groceries,2037.99,4,UPI,2021-04-19
502975,102565,Clothing,363.49,2,UPI,2022-01-11
502976,102847,Beauty,797.15,2,Netbanking,2021-05-06
502977,103346,Groceries,3970.65,3,Card,2023-01-17
502978,103977,Home,1608.49,2,Card,2022-01-20
502979,103051,Groceries,4493.27,4,Card,2021-05-28
502980,103807,Toys,3196.78,4,UPI,2022-11-14
502981,102221,Clothing,1182.24,4,Card,2023-10-22
502982,101832,Sports,417.72,1,Card,2023-09-22
502983,104107,Home,1747.26,3,Card,2022-07-06
502984,104351,Groceries,1487.27,2,Netbanking,2023-01-19
502985,100657,Toys,1116.67,2,UPI,2023-10-28
502986,102684,Home,1486.12,4,UPI,2024-04-01
502987,103423,Clothing,1191.02,4,Card,2022-03-12
502988,100395,Clothing,929.21,4,UPI,2023-03-13
502989,104650,Toys,695.33,4,UPI,2024-12-28
502990,102582,Electronics,104.89,1,Card,2021-11-21
502991,103232,Groceries,2459.11,3,Card,2021-06-06
502992,100872,Beauty,2457.79,3,Card,2024-02-12
502993,101304,Electronics,1131.82,1,UPI,2021-04-22
502994,100569,Home,424.18,2,Card,2023-09-14
502995,101304,Clothing,84.24,2,Card,2024-01-02
502996,102450,Groceries,51.72,3,Card,2023-08-12
502997,104163,Home,140.84,3,Card,2024-05-01
502998,102637,Beauty,585.33,2,Card,2024-07-20
502999,101202,Clothing,300.49,1,Netbanking,2023-08-16
503000,100206,Electronics,419.56,1,Card,2023-01-06
503001,103110,Groceries,1493.41,2,Card,2023-05-23
503002,102068,Books,3887.41,1,UPI,2021-04-04
503003,104912,Electronics,327.98,4,Wallet,2022-12-20
503004,103899,Groceries,802.03,3,Cash,2022-11-13
503005,104032,Books,5768.32,2,Card,2022-10-30
503006,100054,Beauty,3270.16,4,Card,2022-05-30
503007,103891,Sports,571.22,4,UPI,2024-05-28
503008,100948,Groceries,512.25,1,Card,2023-10-26
503009,200007,Groceries,382.76,1,UPI,2021-07-13
503010,102213,Groceries,252.67,3,Card,2021-02-23
503011,102841,Home,789.54,3,UPI,2023-07-23
503012,100630,Groceries,550.66,2,Wallet,2023-09-03
503013,102259,Electronics,1689.03,3,Card,2023-03-23
503014,100171,Groceries,374.39,4,UPI,2024-05-17
503015,100185,Beauty,1649.68,3,Card,2024-01-09
503016,103305,Beauty,457.86,4,Card,2023-10-29
503017,104753,Home,1127.93,4,UPI,2021-04-01
503018,103890,Electronics,1270.76,2,Wallet,2021-12-12
503019,102318,Beauty,1386.89,1,Cash,2023-10-19
503020,100266,Clothing,281.34,3,UPI,2021-12-17
503021,100207,Clothing,448.73,2,Card,2021-07-29
503022,100763,Toys,389.02,3,Card,2021-09-15
503023,104865,Electronics,1080.08,4,Netbanking,2023-12-01
503024,101960,Home,144.52,3,Card,2022-12-28
503025,104230,Beauty,926.41,1,UPI,2022-11-27
503026,103512,Electronics,159.84,3,UPI,2021-10-31
503027,103042,Groceries,543.28,3,UPI,2024-06-18
503028,104731,Books,1442.74,4,Card,2023-05-15
503029,101130,Groceries,688.39,3,UPI,2021-09-02
503030,102247,Clothing,444.77,1,UPI,2023-02-25
503031,104345,Sports,1198.09,3,Card,2022-08-14
503032,102729,Groceries,1667.73,4,Card,2021-10-31
503033,101214,Clothing,402.58,2,UPI,2021-04-21
503034,101019,Electronics,476.98,4,Wallet,2024-02-28
503035,103760,Groceries,1276.96,4,Card,2024-10-17
503036,100058,Beauty,4080.57,4,Card,2021-09-17
503037,104568,Beauty,338.76,2,Card,2022-10-28
503038,100085,Groceries,1324.44,1,Wallet,2022-06-15
503039,103154,Groceries,2894.91,4,Netbanking,2022-07-15
503040,103036,Clothing,793.8,4,UPI,2024-05-22
503041,102879,Groceries,507.24,1,Card,2021-02-22
503042,102348,Home,1369.07,1,Card,2023-06-21
503043,104280,Electronics,88.32,3,UPI,2021-07-09
503044,103313,Beauty,585.85,1,Cash,2021-05-24
503045,103911,Groceries,408.05,2,Card,2023-01-30
503046,100545,Beauty,355.29,4,Wallet,2024-04-18
503047,100227,Clothing,287.79,4,Card,2023-03-14
503048,100128,Beauty,1653.01,2,Card,2022-12-19
503049,100703,Beauty,3773.98,3,Cash,2023-12-28
503050,103351,Groceries,632.91,4,UPI,2023-05-23
503051,102457,Home,110.42,4,Netbanking,2022-10-17
503052,103758,Home,1572.9,3,Wallet,2024-02-06
503053,100934,Clothing,977.16,3,UPI,2021-07-04
503054,101819,Clothing,1593.28,3,Card,2024-03-20
503055,104450,Groceries,1302.62,2,UPI,2022-08-13
503056,104675,Groceries,2880.17,2,UPI,2023-01-29
503057,104606,Clothing,231.6,1,Netbanking,2021-04-12
503058,104086,Electronics,272.38,3,UPI,2024-03-08
503059,103442,Toys,551.48,2,Netbanking,2024-11-12
503060,104568,Home,861.29,2,Wallet,2022-11-11
503061,103559,Clothing,3169.8,1,UPI,2022-05-04
503062,104760,Electronics,2899.73,2,UPI,2023-12-18
503063,100114,Home,2515.67,4,UPI,2022-09-23
503064,104605,Electronics,352.05,2,Card,2021-03-29
503065,102751,Sports,1619.76,3,Wallet,2024-02-20
503066,100524,Electronics,630.42,1,UPI,2023-09-21
503067,101056,Home,3261.56,3,Netbanking,2024-06-21
503068,104279,Clothing,339.78,3,UPI,2023-12-27
503069,102517,Home,232.74,1,UPI,2021-10-21
503070,104909,Electronics,2267.12,4,UPI,2024-02-28
503071,100554,Electronics,1564.38,1,UPI,2023-05-05
503072,102024,Groceries,2117.27,4,Card,2021-02-09
503073,101643,Clothing,256.29,4,Card,2024-05-20
503074,102558,Groceries,2643.23,3,Card,2023-12-16
503075,103166,Electronics,1408.43,3,Card,2022-12-13
503076,103328,Groceries,1315.15,3,Card,2021-10-18
503077,100004,Sports,1098.41,3,Card,2023-03-28
503078,100422,Home,1787.17,1,Cash,2022-12-08
503079,100159,Books,694.62,2,Wallet,2024-10-07
503080,104345,Clothing,221.01,1,UPI,2024-02-20
503081,101540,Groceries,979.92,2,Card,2024-01-24
503082,101819,Sports,1704.48,1,Card,2024-12-22
503083,102228,Clothing,250.18,3,UPI,2023-03-10
503084,104262,Home,354.36,2,Card,2023-04-24
503085,100064,Toys,1481.03,1,Card,2022-09-30
503086,100556,Clothing,427.08,1,Card,2023-07-03
503087,103430,Clothing,273.51,4,Card,2021-12-10
503088,104805,Beauty,2692.12,1,Card,2023-10-24
503089,103207,Sports,260.5,3,Card,2023-11-20
503090,101290,Clothing,556.19,1,Cash,2023-09-04
503091,102582,Electronics,721.24,1,Netbanking,2024-07-02
503092,104862,Books,825.84,3,Card,2021-02-14
503093,102612,Groceries,588.0,2,Card,2024-04-15
503094,101843,Groceries,2973.87,2,UPI,2024-05-30
503095,101890,Books,1339.73,3,Card,2021-05-02
503096,104819,Beauty,584.6,2,UPI,2021-10-02
503097,103581,Groceries,581.28,4,Card,2023-08-18
503098,103439,Groceries,888.88,1,Card,2023-06-20
503099,101134,Sports,91.09,1,Card,2021-11-08
503100,102769,Groceries,3184.9,2,Card,2022-02-22
503101,101767,Groceries,353.26,2,Cash,2023-01-31
503102,101177,Books,1485.18,2,Netbanking,2024-09-14
503103,104495,Home,1854.6,3,Wallet,2024-02-01
503104,101889,Sports,2158.02,4,UPI,2022-11-19
503105,101394,Sports,267.31,4,UPI,2021-10-09
503106,104660,Sports,973.24,2,Card,2024-06-22
503107,100958,Toys,154.86,3,UPI,2024-03-02
503108,103722,Clothing,2010.43,2,Wallet,2023-05-06
503109,103276,Sports,849.69,3,Card,2022-11-02
503110,104600,Beauty,257.07,3,Card,2021-12-07
503111,104156,Toys,1571.91,1,Card,2021-01-22
503112,103512,Sports,532.67,2,Netbanking,2024-03-19
503113,101546,Toys,195.93,1,UPI,2022-07-23
503114,102464,Electronics,791.81,1,Cash,2022-11-01
503115,104718,Electronics,371.84,4,Card,2023-08-28
503116,100110,Groceries,3650.21,3,Wallet,2024-04-05
503117,103968,Electronics,588.1,3,Card,2021-12-11
503118,101237,Electronics,1069.63,3,Card,2024-07-07
503119,100908,Electronics,3606.17,3,Card,2021-07-19
503120,101135,Books,650.5,1,Card,2021-01-05
503121,100280,Groceries,582.04,3,Card,2021-10-27
503122,104958,Clothing,262.67,4,Card,2024-06-13
503123,104374,Beauty,3392.63,4,Netbanking,2023-01-08
503124,102587,Electronics,1985.8,1,Cash,2022-06-24
503125,103563,Groceries,349.71,1,UPI,2024-03-21
503126,102753,Groceries,535.37,2,Card,2023-06-15
503127,104049,Electronics,3006.88,2,Card,2021-09-03
503128,104237,Books,974.76,3,Card,2023-10-26
503129,101138,Beauty,1025.22,1,Netbanking,2021-01-13
503130,102277,Beauty,1303.44,1,UPI,2023-09-05
503131,103171,Beauty,1773.41,4,UPI,2021-10-13
503132,104875,Groceries,3411.89,4,Card,2021-12-05
503133,103420,Beauty,1994.75,4,Card,2024-05-22
503134,104505,Sports,3321.75,1,UPI,2023-08-03
503135,104246,Toys,2111.83,2,UPI,2021-04-23
503136,102902,Groceries,107.06,1,Card,2021-12-04
503137,104489,Clothing,200.04,1,Card,2021-03-31
503138,101858,Groceries,2644.27,1,Wallet,2023-02-22
503139,101866,Groceries,83.7,2,UPI,2023-01-29
503140,103907,Home,1946.87,4,UPI,2023-11-20
503141,100638,Groceries,2325.29,3,Card,2024-11-12
503142,101502,Clothing,694.33,3,UPI,2021-12-23
503143,103053,Home,575.94,3,Card,2022-06-30
503144,102068,Electronics,309.41,2,Card,2022-04-04
503145,104700,Groceries,110.19,2,Card,2022-04-16
503146,104781,Books,1691.59,3,Card,2023-05-17
503147,102498,Beauty,141.9,3,Card,2023-07-28
503148,102660,Sports,3523.32,2,Card,2024-06-04
503149,103618,Beauty,472.44,3,UPI,2022-07-27
503150,102260,Electronics,1947.28,1,Card,2024-04-29
503151,100928,Electronics,123.85,4,Card,2023-10-23
503152,103731,Groceries,972.17,2,Netbanking,2024-02-16
503153,103684,Clothing,565.28,4,UPI,2021-11-04
503154,101205,Home,86.55,3,Cash,2022-07-18
503155,104159,Electronics,1329.84,3,UPI,2023-11-05
503156,103080,Electronics,3491.08,2,Card,2022-02-28
503157,101156,Beauty,62.97,2,Cash,2024-01-25
503158,103271,Clothing,428.37,1,Card,2022-09-02
503159,101143,Books,1509.28,2,UPI,2021-02-24
503160,101306,Groceries,2509.89,4,Card,2024-07-25
503161,104256,Home,304.02,2,UPI,2022-02-17
503162,104649,Beauty,138.01,1,Netbanking,2024-06-22
503163,101271,Beauty,60.41,4,UPI,2023-09-09
503164,104642,Groceries,340.8,3,Card,2024-11-20
503165,101167,Groceries,138.79,2,Wallet,2021-02-07
503166,100554,Groceries,584.39,3,Card,2023-02-09
503167,100273,Home,746.05,1,Card,2024-03-09
503168,101189,Clothing,834.54,2,Wallet,2021-07-02
503169,101899,Home,234.24,1,UPI,2024-05-21
503170,104640,Electronics,798.32,3,UPI,2021-05-06
503171,101189,Groceries,60.91,4,UPI,2021-05-20
503172,101814,Groceries,378.41,1,Card,2022-09-13
503173,103668,Beauty,602.7,2,Card,2021-02-01
503174,101486,Beauty,201.15,2,Card,2021-08-23
503175,103425,Clothing,2068.44,3,Card,2021-03-14
503176,102136,Home,319.59,3,Card,2022-04-17
503177,100953,Electronics,1737.26,3,Card,2022-09-20
503178,103668,Home,820.7,3,UPI,2022-10-30
503179,100122,Electronics,834.12,2,Card,2022-08-17
503180,101436,Sports,1293.42,2,Card,2022-09-11
503181,101763,Home,104.35,2,Card,2021-10-19
503182,102263,Groceries,148.44,1,Card,2022-09-21
503183,103410,Groceries,524.93,4,Card,2024-08-04
503184,102273,Electronics,697.12,4,UPI,2021-08-01
503185,102982,Groceries,724.42,4,Card,2021-06-16
503186,102988,Books,1405.7,1,Card,2023-12-09
503187,101842,Clothing,50.85,3,Cash,2024-05-29
